917	Metropolitan State University	St. Paul
510	Metropolitan State University of Denver	Denver
1275	MGH Institute of Health Professions	Boston
414	Miami Dade College	Miami
180	Miami University	Oxford ...
1712	Michigan School of Psychology	Farmington Hills
28	Michigan State University	East Lansing
126	Michigan Technological University	Houghton
1571	Mid-America Christian University	Oklahoma City
1335	MidAmerica Nazarene University	Olathe
1696	Mid-Atlantic Christian University	Elizabeth City
976	Middle Georgia State University	Macon
1747	Middle Tennessee School of Anesthesia	Madison
269	Middle Tennessee State University	Murfreesboro
181	Middlebury College	Middlebury
1356	Midland College	Midland
1545	Midland University	Fremont
1728	Midstate College	Peoria
1444	Midway University	Midway
443	Midwestern State University	Wichita Falls
1070	Midwestern University	Downers Grove ...
1541	Miles College	Fairfield
430	Millersville University of Pennsylvania	Millersville
1368	Milligan College	Elizabethton ...
1748	Millikin University	Decatur
547	Mills College	Oakland
1287	Millsaps College	Jackson
1121	Milwaukee Institute of Art & Design	Milwaukee
573	Milwaukee School of Engineering	Milwaukee
675	Minneapolis College of Art and Design	Minneapolis
544	Minnesota State University Moorhead	Moorhead
304	Minnesota State University, Mankato	Mankato ...
938	Minot State University	Minot
919	Misericordia University	Dallas
672	Mississippi College	Clinton ...
155	Mississippi State University	Mississippi State ...
1149	Mississippi University for Women	Columbus
1098	Mississippi Valley State University	Itta Bena
1139	Missouri Baptist University	St. Louis
1238	Missouri Southern State University	Joplin
253	Missouri State University	Springfield ...
305	Missouri University of Science and Technology	Rolla
1488	Missouri Valley College	Marshall
1106	Missouri Western State University	St. Joseph
1492	Mitchell College	New London
1299	Mitchell Hamline School of Law	St. Paul
661	Molloy College	Rockville Centre
912	Monmouth College	Monmouth
308	Monmouth University	West Long Branch
870	Monroe College	Bronx ...
141	Montana State University	Bozeman
1058	Montana State University Billings	Billings
1439	Montana State University-Northern	Havre ...
978	Montana Tech	Butte
234	Montclair State University	Montclair
1273	Montreat College	Montreat ...
1495	Montserrat College of Art	Beverly
806	Moody Bible Institute	Chicago
1357	Moore College of Art and Design	Philadelphia
630	Moravian College	Bethlehem
762	Morehead State University	Morehead ...
716	Morehouse College	Atlanta
1090	Morehouse School of Medicine	Atlanta
530	Morgan State University	Baltimore
1719	Morningside College	Sioux City
1568	Morris College	Sumter
989	Morrisville State College	Morrisville
1434	Mount Aloysius College	Cresson
1585	Mount Carmel College of Nursing	Columbus
235	Mount Holyoke College	South Hadley
1485	Mount Marty College	Yankton
1399	Mount Mary University	Milwaukee
1213	Mount Mercy University	Cedar Rapids
1194	Mount Saint Mary College	Newburgh
1635	Mount Saint Mary's University	Los Angeles
1163	Mount St. Joseph University	Cincinnati
1180	Mount St. Mary's University	Emmitsburg ...
1340	Mount Vernon Nazarene University	Mount Vernon ...
486	Muhlenberg College	Allentown
1462	Multnomah University	Portland ...
683	Murray State University	Murray ...
924	Muskingum University	New Concord
576	Naropa University	Boulder
1157	National American University	Rapid City ...
684	National Defense University	Fort Lesley J McNair
731	National Louis University	Chicago ...
453	National University	La Jolla
1346	National University of Health Sciences	Lombard ...
511	Naval Postgraduate School	Monterey
1580	Nazarene Bible College	Colorado Springs
971	Nazareth College	Rochester
1708	Nebraska Christian College	Papillion
1449	Nebraska Methodist College	Omaha
1225	Nebraska Wesleyan University	Lincoln ...
1285	Neumann University	Aston
1778	Neumont University	Salt Lake City
1289	Nevada State College	Henderson
862	New College of Florida	Sarasota
687	New England College	Henniker ...
1614	New England College of Business	Falmouth ...
1677	New England College of Optometry	Boston
1177	New England Conservatory	Boston
1222	New England Institute of Technology	East Greenwich
1262	New England Law | Boston	Boston
1752	New Hope Christian College	Eugene
605	New Jersey City University	Jersey City
185	New Jersey Institute of Technology	Newark
1174	New Mexico Highlands University	Las Vegas
427	New Mexico Institute of Mining and Technology	Socorro
149	New Mexico State University	Las Cruces
1514	New York Academy of Art	New York City
1661	New York City College of Technology, CUNY	Brooklyn
1625	New York College of Podiatric Medicine	New York City
529	New York Institute of Technology	Old Westbury ...
988	New York Law School	New York City
975	New York Medical College	Valhalla
1526	New York School of Interior Design	New York City
14	New York University	New York City ...
1068	Newberry College	Newberry
1031	Newman University	Wichita ...
1416	NewSchool of Architecture and Design	San Diego
564	Niagara University	Niagara University
1173	Nicholls State University	Thibodaux
1195	Nichols College	Dudley
764	Norfolk State University	Norfolk
519	North Carolina Agricultural and Technical State University	Greensboro
534	North Carolina Central University	Durham
41	North Carolina State University	Raleigh
1045	North Carolina Wesleyan College	Rocky Mount ...
580	North Central College	Naperville ...
1282	North Central University	Minneapolis
272	North Dakota State University	Fargo
1376	North Greenville University	Tigerville
1727	North Park University	Chicago
1393	Northeast Ohio Medical University	Rootstown
554	Northeastern Illinois University	Chicago
710	Northeastern State University	Tahlequah
84	Northeastern University	Boston ...
147	Northern Arizona University	Flagstaff ...
167	Northern Illinois University	DeKalb
418	Northern Kentucky University	Highland Heights ...
481	Northern Michigan University	Marquette
1611	Northern New Mexico College	Espanola ...
702	Northern State University	Aberdeen
995	Northern Vermont University	Johnson ...
951	Northland College	Ashland
1735	Northpoint Bible College	Haverhill
1605	Northwest Christian University	Eugene
1516	Northwest Florida State College	Niceville
656	Northwest Missouri State University	Maryville ...
1723	Northwest Nazarene University	Nampa
961	Northwest University	Kirkland ...
883	Northwestern College	Orange City
1280	Northwestern Health Sciences University	Bloomington
1476	Northwestern Oklahoma State University	Alva ...
929	Northwestern State University of Louisiana	Natchitoches
32	Northwestern University	Evanston ...
928	Northwood University	Midland ...
539	Norwich University	Northfield
1345	Notre Dame College	Cleveland
1405	Notre Dame de Namur University	Belmont
1122	Notre Dame of Maryland University	Baltimore
164	Nova Southeastern University	Fort Lauderdale ...
1411	Nyack College	Nyack
1654	Oak Hills Christian College	Bemidji
1203	Oakland City University	Oakland City
240	Oakland University	Rochester
1319	Oakwood University	Huntsville
246	Oberlin College	Oberlin
348	Occidental College	Los Angeles
1147	Oglethorpe University	Atlanta
1428	Ohio Christian University	Circleville
1332	Ohio Dominican University	Columbus
641	Ohio Northern University	Ada
131	Ohio University	Athens ...
Un	Ohio University Southern	Ironton
Un	Ohio University-Chillicothe	Chillicothe
1680	Ohio Valley University	Vienna
550	Ohio Wesleyan University	Delaware ...
1242	Oklahoma Baptist University	Shawnee
1051	Oklahoma Christian University	Edmond ...
847	Oklahoma City University	Oklahoma City
1129	Oklahoma Panhandle State University	Goodwell
127	Oklahoma State University	Stillwater ...
1375	Oklahoma Wesleyan University	Bartlesville
148	Old Dominion University	Norfolk
1130	Olivet College	Olivet
625	Olivet Nazarene University	Bourbonnais
787	Oral Roberts University	Tulsa
200	Oregon Health & Science University	Portland ...
895	Oregon Institute of Technology	Klamath Falls
52	Oregon State University	Corvallis ...
890	Otis College of Art and Design	Los Angeles
1160	Ottawa University	Ottawa ...
685	Otterbein University	Westerville
1178	Ouachita Baptist University	Arkadelphia
1119	Our Lady of the Lake University	San Antonio
1578	Ozark Christian College	Joplin
186	Pace University	New York City ...
572	Pacific Lutheran University	Tacoma
1777	Pacific Northwest College of Art	Portland
1424	Pacific Oaks College	Pasadena
1102	Pacific Union College	Angwin
492	Pacific University	Forest Grove
1388	Pacifica Graduate Institute	Carpinteria ...
1397	Paine College	Augusta
1310	Palm Beach Atlantic University	West Palm Beach ...
648	Palm Beach State College	Lake Worth
1556	Palo Alto University	Palo Alto
1619	Pardee RAND Graduate School	Santa Monica
409	Park University	Parkville ...
1531	Parker University	Dallas
1263	Paul Quinn College	Dallas
845	Paul Smith's College	Paul Smiths
1593	Peirce College	Philadelphia
1084	Penn State College of Medicine	Hershey
10	Penn State University	University Park ...
1043	Pennsylvania Academy of the Fine Arts	Philadelphia
1626	Pennsylvania College of Art and Design	Lancaster
1676	Pennsylvania College of Health Sciences	Lancaster
551	Pennsylvania College of Technology	Williamsport
1469	Pensacola State College	Pensacola
189	Pepperdine University	Malibu ...
941	Peru State College	Peru
1239	Pfeiffer University	Misenheimer
1670	Philander Smith College	Little Rock
1710	Phillips Graduate University	Chatsworth ...
1002	Piedmont College	Demorest
1220	Piedmont International University	Winston Salem ...
1744	Pillar College	Newark ...
1326	Pine Manor College	Chestnut Hill
582	Pittsburg State University	Pittsburg
485	Pitzer College	Claremont
1698	Plaza College	New York City
432	Plymouth State University	Plymouth
1060	Point Loma Nazarene University	San Diego ...
737	Point Park University	Pittsburgh
1564	Point University	West Point
679	Polk State College	Winter Haven
320	Pomona College	Claremont
1699	Pontifical Faculty of the Immaculate Conception	Washington
112	Portland State University	Portland
973	Post University	Waterbury
979	Prairie View A&M University	Prairie View ...
295	Pratt Institute	Brooklyn
858	Presbyterian College	Clinton
1087	Prescott College	Prescott
1595	Presentation College	Aberdeen
18	Princeton University	Princeton
1162	Principia College	Elsah
1769	Providence Christian College	Pasadena
742	Providence College	Providence
638	Purchase College, State University of New York	Purchase
5	Purdue University	West Lafayette
557	Purdue University Fort Wayne	Fort Wayne
251	Purdue University Global	Davenport
920	Purdue University Northwest	Hammond
1538	Queens College, City University of New York	Flushing
893	Queens University of Charlotte	Charlotte
1198	Quincy University	Quincy
259	Quinnipiac University	Hamden
312	Radford University	Radford
598	Ramapo College of New Jersey	Mahwah
932	Randolph College	Lynchburg
1351	Randolph-Macon College	Ashland
215	Rasmussen College	St. Cloud ...
391	Reed College	Portland
405	Regent University	Virginia Beach
944	Regis College	Weston
456	Regis University	Denver
1391	Reinhardt University	Waleska
1617	Relay Graduate School of Education	New York City
102	Rensselaer Polytechnic Institute	Troy ...
1737	Research College of Nursing	Kansas City
1746	Resurrection University	Chicago
451	Rhode Island College	Providence
354	Rhode Island School of Design	Providence
574	Rhodes College	Memphis
77	Rice University	Houston
1763	Richmont Graduate University	Chattanooga
369	Rider University	Lawrenceville ...
1104	Ringling College of Art and Design	Sarasota
1073	Ripon College	Ripon
1172	Rivier University	Nashua
558	Roanoke College	Salem
1019	Robert Morris University	Moon Township ...
1378	Robert Morris University Illinois	Chicago
899	Roberts Wesleyan College	Rochester
90	Rochester Institute of Technology	Rochester
1253	Rochester University	Rochester Hills
1308	Rockford University	Rockford ...
914	Rockhurst University	Kansas City
1341	Rocky Mountain College	Billings
1274	Rocky Mountain College of Art and Design	Denver
1704	Rocky Mountain University of Health Professions	Provo
1703	Rocky Vista University	Parker
579	Roger Williams University	Bristol
814	Rogers State University	Claremore
437	Rollins College	Winter Park
553	Roosevelt University	Chicago ...
1338	Rosalind Franklin University of Medicine and Science	North Chicago
594	Rose-Hulman Institute of Technology	Terre Haute
1219	Roseman University of Health Sciences	Henderson
1264	Rosemont College	Rosemont
257	Rowan University	Glassboro ...
1024	Rush University	Chicago
1523	Rust College	Holly Springs
31	Rutgers, The State University of New Jersey	New Brunswick ...
422	Sacred Heart University	Fairfield ...
821	Saginaw Valley State University	University Center
727	Saint Ambrose University	Davenport
628	Saint Anselm College	Manchester
Un	Saint Anthony College of Nursing	Rockford
1725	Saint Augustine College	Chicago
Un	Saint Francis Medical Center College of Nursing	Peoria
1166	Saint Francis University	Loretto
1550	Saint Johns River State College	Palatka
1297	Saint Joseph's College of Maine	Standish ...
532	Saint Joseph's University	Philadelphia
770	Saint Leo University	Saint Leo ...
199	Saint Louis University	St. Louis ...
1750	Saint Luke's College of Health Sciences	Kansas City
1210	Saint Martin's University	Lacey
1291	Saint Mary-of-the-Woods College	Saint Mary of the Woods
1091	Saint Mary's College	Notre Dame ...
404	Saint Mary's College of California	Moraga
577	Saint Mary's University of Minnesota	Winona ...
581	Saint Michael's College	Colchester ...
889	Saint Peter's University	Jersey City
925	Saint Vincent College	Latrobe
1034	Saint Xavier University	Chicago
892	Salem College	Winston Salem
1525	Salem International University	Salem
791	Salem State University	Salem
1683	Salisbury University	Salisbury
1057	Salus University	Elkins Park ...
1033	Salve Regina University	Newport ...
279	Sam Houston State University	Huntsville
446	Samford University	Birmingham
1212	Samuel Merritt University	Oakland
1643	San Diego Christian College	Santee
91	San Diego State University	San Diego ...
986	San Francisco Art Institute	San Francisco
1330	San Francisco Conservatory of Music	San Francisco
108	San Francisco State University	San Francisco
1736	San Joaquin College of Law	Clovis
104	San José State University	San José
145	Santa Clara University	Santa Clara
774	Santa Fe College	Gainesville
658	Sarah Lawrence College	Bronxville
300	Savannah College of Art and Design	Savannah ...
1223	Savannah State University	Savannah
1535	Saybrook University	San Francisco
1423	Schiller International University	Largo ...
569	School of the Art Institute of Chicago	Chicago
309	School of Visual Arts	New York City
1562	Schreiner University	Kerrville
1726	Scripps College	Claremont
649	Seattle Central College	Seattle
509	Seattle Pacific University	Seattle
307	Seattle University	Seattle
667	Seminole State College of Florida	Sanford
263	Seton Hall University	South Orange
541	Seton Hill University	Greensburg
627	Sewanee: The University of the South	Sewanee
1241	Shaw University	Raleigh
1099	Shawnee State University	Portsmouth
615	Shenandoah University	Winchester
754	Shepherd University	Shepherdstown
449	Shippensburg University of Pennsylvania	Shippensburg
794	Shorter University	Rome ...
586	Siena College	Loudonville
1465	Siena Heights University	Adrian
1322	Sierra Nevada College	Incline Village
341	Simmons University	Boston
1059	Simpson College	Indianola
1555	Simpson University	Redding
910	SIT Graduate Institute	Brattleboro
389	Skidmore College	Saratoga Springs
759	Slippery Rock University of Pennsylvania	Slippery Rock
218	Smith College	Northampton
1309	Snow College	Ephraim
1656	Sofia University	Palo Alto
1247	Soka University of America	Aliso Viejo
280	Sonoma State University	Rohnert Park
1182	South Carolina State University	Orangeburg
820	South College	Knoxville
837	South Dakota School of Mines and Technology	Rapid City
473	South Dakota State University	Brookings
1647	South Georgia State College	Douglas
953	South Texas College	McAllen
1092	South Texas College of Law	Houston
790	South University	Savannah
482	Southeast Missouri State University	Cape Girardeau
1768	Southeastern Baptist College	Laurel
589	Southeastern Louisiana University	Hammond
1069	Southeastern Oklahoma State University	Durant
1108	Southeastern University	Lakeland
769	Southern Adventist University	Collegedale
841	Southern Arkansas University	Magnolia
1167	Southern California Institute of Architecture	Los Angeles
1561	Southern College of Optometry	Memphis
728	Southern Connecticut State University	New Haven
195	Southern Illinois University Carbondale	Carbondale ...
275	Southern Illinois University Edwardsville	Edwardsville ...
151	Southern Methodist University	Dallas
1039	Southern Nazarene University	Bethany ...
125	Southern New Hampshire University	Manchester
724	Southern Oregon University	Ashland ...
982	Southern University and A&M College	Baton Rouge
1409	Southern University at New Orleans	New Orleans
1621	Southern University Law Center	Baton Rouge
700	Southern Utah University	Cedar City
1483	Southern Vermont College	Bennington
1563	Southern Virginia University	Buena Vista
1437	Southern Wesleyan University	Central
1406	Southwest Baptist University	Bolivar ...
963	Southwest Minnesota State University	Marshall
1770	Southwest University of Visual Arts	Tucson ...
1050	Southwestern Adventist University	Keene
1542	Southwestern Assemblies of God University	Waxahachie
1714	Southwestern Christian University	Bethany ...
866	Southwestern College	Winfield
1721	Southwestern College, Santa Fe	Santa Fe
1216	Southwestern Law School	Los Angeles
1218	Southwestern Oklahoma State University	Weatherford ...
726	Southwestern University	Georgetown
945	Spalding University	Louisville
488	Spelman College	Atlanta
812	Spring Arbor University	Spring Arbor
1128	Spring Hill College	Mobile
766	Springfield College	Springfield
1307	St Andrews University	Laurinburg
659	St John's College	Annapolis ...
682	St Petersburg College	Clearwater
878	St Thomas University	Miami Gardens
1313	St. Augustine's University	Raleigh
664	St. Bonaventure University	St. Bonaventure
597	St. Catherine University	St. Paul
315	St. Cloud State University	St. Cloud
476	St. Edward's University	Austin
1396	St. Francis College	Brooklyn Heights
699	St. John Fisher College	Rochester
355	St. John's University	Queens ...
1235	St. Joseph's College	Brooklyn ...
513	St. Lawrence University	Canton
1755	St. Louis Christian College	Florissant
1314	St. Louis College of Pharmacy	St. Louis
655	St. Mary's College of Maryland	St. Mary's City
669	St. Mary's University	San Antonio
939	St. Norbert College	De Pere
357	St. Olaf College	Northfield
1401	St. Thomas Aquinas College	Sparkill
3	Stanford University	Stanford ...
1103	State College of Florida-Manatee-Sarasota	Bradenton
843	State University of New York at Fredonia	Fredonia
477	State University of New York at New Paltz	New Paltz
413	State University of New York at Oswego	Oswego
720	State University of New York College at Plattsburgh	Plattsburgh ...
431	Stephen F. Austin State University	Nacogdoches
992	Stephens College	Columbia
983	Sterling College	Sterling
1217	Sterling College, Vermont	Craftsbury Common
313	Stetson University	DeLand
380	Stevens Institute of Technology	Hoboken
933	Stevenson University	Stevenson ...
1524	Stillman College	Tuscaloosa
412	Stockton University	Galloway ...
608	Stonehill College	Easton
121	Stony Brook University	Stony Brook
439	Strayer University	Washington ...
382	Suffolk University	Boston ...
1773	Sul Ross State University	Alpine
1272	Sullivan University	Louisville ...
1176	SUNY Canton	Canton
1221	SUNY Cobleskill	Cobleskill
1227	SUNY College at Old Westbury	Old Westbury
642	SUNY College at Oneonta	Oneonta
472	SUNY College of Environmental Science and Forestry	Syracuse
1438	SUNY College of Optometry	New York City
436	SUNY Cortland	Cortland
974	SUNY Delhi	Delhi
773	SUNY Downstate Medical Center	Brooklyn
365	SUNY Empire State College	Saratoga Springs
590	SUNY Geneseo	Geneseo
1283	SUNY Maritime College	Throggs Neck
535	SUNY Polytechnic Institute	Utica
697	SUNY Upstate Medical University	Syracuse
631	Susquehanna University	Selinsgrove
193	Swarthmore College	Swarthmore
542	Sweet Briar College	Sweet Briar
79	Syracuse University	Syracuse
1374	Tabor College	Hillsboro
1457	Talladega College	Talladega
559	Tarleton State University	Stephenville ...
990	Taylor University	Upland ...
78	Temple University	Philadelphia ...
643	Tennessee State University	Nashville
479	Tennessee Tech University	Cookeville
1663	Tennessee Wesleyan University	Athens ...
640	Texas A&M International University	Laredo
33	Texas A&M University	College Station
1169	Texas A&M University at Galveston	Galveston
438	Texas A&M University-Commerce	Commerce
429	Texas A&M University-Corpus Christi	Corpus Christi
793	Texas A&M University-Kingsville	Kingsville
1385	Texas A&M University-Texarkana	Texarkana
284	Texas Christian University	Fort Worth
1582	Texas College	Tyler
1323	Texas Lutheran University	Seguin
805	Texas Southern University	Houston
177	Texas State University	San Marcos ...
129	Texas Tech University	Lubbock
654	Texas Tech University Health Sciences Center	Lubbock ...
1284	Texas Wesleyan University	Fort Worth
503	Texas Woman's University	Denton ...
1175	The American College of Financial Services	Bryn Mawr
1645	The Baptist College of Florida	Graceville ...
290	The Catholic University of America	Washington
1450	The Chicago School of Professional Psychology	Los Angeles ...
680	The Citadel, The Military College of South Carolina	Charleston
1460	The City College of New York	New York City
583	The College at Brockport	Brockport
1286	The College of Idaho	Caldwell
433	The College of New Jersey	Ewing
1733	The College of Saint Rose	Albany
555	The College of St. Scholastica	Duluth ...
1651	The College of Westchester	White Plains
575	The College of Wooster	Wooster
523	The Cooper Union for the Advancement of Science and Art	New York City
403	The Culinary Institute of America	Hyde Park ...
264	The Evergreen State College	Olympia
1276	The Graduate Center, CUNY	New York City
1317	The Institute of World Politics	Washington
495	The Juilliard School	New York City
1565	The King's College	New York City
1732	The King's University	Southlake
1236	The Master's University	Santa Clarita
134	The New School	New York City
40	The Ohio State University	Columbus ...
463	The Rockefeller University	New York City
1027	The Sage Colleges	Troy ...
1606	The School of Architecture at Taliesin	Scottsdale
546	The State University of New York at Potsdam	Potsdam
107	The University of Alabama	Tuscaloosa
387	The University of Alabama in Huntsville	Huntsville
29	The University of Arizona	Tucson
802	The University of Findlay	Findlay
204	The University of Maine	Orono
266	The University of Memphis	Memphis ...
229	The University of Montana	Missoula
1648	The University of Montana Western	Dillon
85	The University of Oklahoma	Norman ...
799	The University of Oklahoma Health Sciences Center	Oklahoma City
673	The University of Tampa	Tampa
395	The University of Tennessee at Chattanooga	Chattanooga
113	The University of Tennessee at Martin	Martin ...
950	The University of Tennessee Health Science Center	Memphis
86	The University of Tennessee, Knoxville	Knoxville ...
139	The University of Texas at Arlington	Arlington
17	The University of Texas at Austin	Austin
111	The University of Texas at Dallas	Richardson
220	The University of Texas at El Paso	El Paso
210	The University of Texas at San Antonio	San Antonio
745	The University of Texas at Tyler	Tyler ...
452	The University of Texas Health Science Center at Houston	Houston
372	The University of Texas Health Science Center at San Antonio	San Antonio
1530	The University of Texas Health Science Center at Tyler	Tyler
191	The University of Texas MD Anderson Cancer Center	Houston
428	The University of Texas Medical Branch at Galveston	Galveston
1164	The University of Texas of the Permian Basin	Odessa
908	The University of the Arts	Philadelphia
411	The University of Tulsa	Tulsa
37	The University of Utah	Salt Lake City
1387	The University of Virginia's College at Wise	Wise
1148	The University of West Alabama	Livingston
1761	The University of West Los Angeles	Inglewood
1706	The Wright Institute	Berkeley
1083	Thiel College	Greenville
1312	Thomas Aquinas College	Santa Paula
863	Thomas College	Waterville
1137	Thomas Edison State University	Trenton
1442	Thomas Jefferson School of Law	San Diego
238	Thomas Jefferson University	Philadelphia
1623	Thomas More College of Liberal Arts	Merrimack
854	Thomas More University	Crestview Hills
1672	Thomas University	Thomasville
1161	Tiffin University	Tiffin ...
1501	Toccoa Falls College	Toccoa Falls ...
1244	Tougaloo College	Tougaloo ...
525	Touro College	New York City ...
1613	Touro University California	Vallejo
202	Towson University	Towson
1205	Transylvania University	Lexington
1361	Trevecca Nazarene University	Nashville
1215	Trine University	Angola
1684	Trinity Bible College	Ellendale
1369	Trinity Christian College	Palos Heights
330	Trinity College	Hartford
1637	Trinity College of Florida	Trinity
1765	Trinity College of Nursing & Health Sciences	Rock Island
1066	Trinity International University	Deerfield ...
338	Trinity University	San Antonio
1328	Trinity Washington University	Washington
1754	Tri-State Bible College	South Point ...
1599	Trocaire College	Buffalo
447	Troy University	Troy ...
1527	Truett McConnell University	Cleveland
549	Truman State University	Kirksville
64	Tufts University	Medford
132	Tulane University	New Orleans
1382	Tusculum College	Greeneville
868	Tuskegee University	Tuskegee
646	Uniformed Services University of the Health Sciences	Bethesda
468	Union College	Schenectady
1470	Union College, Kentucky	Barbourville
1133	Union College, Nebraska	Lincoln
1549	Union Institute & University	Cincinnati
776	Union University	Jackson
239	United States Air Force Academy	Colorado Springs
1248	United States Coast Guard Academy	New London
1038	United States Merchant Marine Academy	Kings Point ...
294	United States Military Academy	West Point
331	United States Naval Academy	Annapolis
1381	United States Sports Academy	Daphne
1738	United States University	San Diego
730	Unity College	Unity
136	University at Albany, State University of New York	Albany
75	University at Buffalo, State University of New York	Buffalo ...
1347	University of Advancing Technology	Tempe
168	University of Akron	Akron ...
137	University of Alabama at Birmingham	Birmingham
1579	University of Alaska Anchorage	Anchorage
217	University of Alaska Fairbanks	Fairbanks ...
1679	University of Alaska Southeast	Juneau ...
133	University of Arkansas	Fayetteville
1384	University of Arkansas - Fort Smith	Fort Smith
314	University of Arkansas at Little Rock	Little Rock
1243	University of Arkansas at Monticello	Monticello
1402	University of Arkansas at Pine Bluff	Pine Bluff
674	University of Arkansas for Medical Sciences	Little Rock
352	University of Baltimore	Baltimore
516	University of Bridgeport	Bridgeport ...
4	University of California, Berkeley	Berkeley ...
36	University of California, Davis	Davis ...
470	University of California, Hastings College of the Law	San Francisco
21	University of California, Irvine	Irvine ...
13	University of California, Los Angeles	Los Angeles ...
325	University of California, Merced	Merced ...
87	University of California, Riverside	Riverside ...
27	University of California, San Diego	San Diego ...
81	University of California, San Francisco	San Francisco ...
50	University of California, Santa Barbara	Santa Barbara ...
74	University of California, Santa Cruz	Santa Cruz ...
406	University of Central Arkansas	Conway
80	University of Central Florida	Orlando ...
825	University of Central Missouri	Warrensburg
1519	University of Central Oklahoma	Edmond
1020	University of Charleston	Charleston
25	University of Chicago	Chicago
99	University of Cincinnati	Cincinnati
22	University of Colorado Boulder	Boulder
274	University of Colorado Colorado Springs	Colorado Springs
173	University of Colorado Denver	Denver
92	University of Connecticut	Storrs ...
739	University of Dallas	Irving
752	University of Dayton	Dayton
66	University of Delaware	Newark
142	University of Denver	Denver
602	University of Detroit Mercy	Detroit
1246	University of Dubuque	Dubuque
489	University of Evansville	Evansville
30	University of Florida	Gainesville
63	University of Georgia	Athens
435	University of Hartford	West Hartford
1146	University of Hawaii at Hilo	Hilo
600	University of Hawaii at Manoa	Honolulu
1279	University of Hawaii-West Oahu	Kapolei
1681	University of Holy Cross	New Orleans
53	University of Houston	Houston
620	University of Houston-Clear Lake	Houston ...
904	University of Houston-Downtown	Houston
869	University of Houston-Victoria	Victoria
162	University of Idaho	Moscow
76	University of Illinois at Chicago	Chicago ...
423	University of Illinois at Springfield	Springfield ...
23	University of Illinois at Urbana-Champaign	Champaign ...
873	University of Indianapolis	Indianapolis
65	University of Iowa	Iowa City ...
1489	University of Jamestown	Jamestown
88	University of Kansas	Lawrence ...
82	University of Kentucky	Lexington
617	University of La Verne	La Verne ...
378	University of Louisiana at Lafayette	Lafayette
839	University of Louisiana at Monroe	Monroe
171	University of Louisville	Louisville ...
768	University of Lynchburg	Lynchburg
1271	University of Maine at Augusta	Augusta
1772	University of Maine at Farmington	Farmington
1591	University of Maine at Fort Kent	Fort Kent
1507	University of Maine at Machias	Machias
1522	University of Maine at Presque Isle	Presque Isle ...
1197	University of Mary	Bismarck
1123	University of Mary Hardin-Baylor	Belton
707	University of Mary Washington	Fredericksburg
39	University of Maryland	College Park
1767	University of Maryland Eastern Shore	Princess Anne
190	University of Maryland, Baltimore	Baltimore
143	University of Maryland, Baltimore County	Baltimore
51	University of Massachusetts Amherst	Amherst
232	University of Massachusetts Boston	Boston
368	University of Massachusetts Dartmouth	North Dartmouth
241	University of Massachusetts Lowell	Lowell
297	University of Massachusetts Medical School	Worcester
97	University of Miami	Coral Gables ...
9	University of Michigan	Ann Arbor ...
562	University of Michigan-Dearborn	Dearborn
660	University of Michigan-Flint	Flint ...
11	University of Minnesota	Minneapolis ...
206	University of Mississippi	University
918	University of Mississippi Medical Center	Jackson
95	University of Missouri	Columbia
182	University of Missouri-Kansas City	Kansas City
250	University of Missouri-St. Louis	St. Louis
1404	University of Mobile	Mobile
923	University of Montevallo	Montevallo
1573	University of Mount Olive	Mount Olive ...
1261	University of Mount Union	Alliance
718	University of Nebraska at Kearney	Kearney
260	University of Nebraska at Omaha	Omaha
496	University of Nebraska Medical Center	Omaha
60	University of Nebraska-Lincoln	Lincoln
156	University of Nevada, Las Vegas	Las Vegas
154	University of Nevada, Reno	Reno
507	University of New England	Biddeford ...
116	University of New Hampshire	Durham ...
543	University of New Haven	West Haven ...
93	University of New Mexico	Albuquerque ...
521	University of New Orleans	New Orleans
778	University of North Alabama	Florence
1691	University of North Carolina at Asheville	Asheville
38	University of North Carolina at Chapel Hill	Chapel Hill
161	University of North Carolina at Charlotte	Charlotte
225	University of North Carolina at Greensboro	Greensboro
786	University of North Carolina at Pembroke	Pembroke
749	University of North Carolina School of the Arts	Winston Salem
243	University of North Carolina Wilmington	Wilmington
203	University of North Dakota	Grand Forks
244	University of North Florida	Jacksonville
584	University of North Georgia	Dahlonega
105	University of North Texas	Denton ...
1304	University of North Texas Health Science Center	Fort Worth
366	University of Northern Colorado	Greeley
222	University of Northern Iowa	Cedar Falls
1259	University of Northwestern - St. Paul	St. Paul ...
1364	University of Northwestern Ohio	Lima
72	University of Notre Dame	Notre Dame
67	University of Oregon	Eugene ...
15	University of Pennsylvania	Philadelphia
1494	University of Pikeville	Pikeville
44	University of Pittsburgh	Pittsburgh ...
717	University of Portland	Portland
1548	University of Providence	Great Falls
556	University of Puget Sound	Tacoma
626	University of Redlands	Redlands
160	University of Rhode Island	Kingston ...
188	University of Richmond	Richmond
1484	University of Rio Grande	Rio Grande
71	University of Rochester	Rochester
1435	University of Saint Francis	Fort Wayne
1410	University of Saint Joseph	West Hartford
1560	University of Saint Mary	Leavenworth ...
228	University of San Diego	San Diego
183	University of San Francisco	San Francisco
1454	University of Science and Arts of Oklahoma	Chickasha
633	University of Scranton	Scranton
1333	University of Sioux Falls	Sioux Falls
637	University of South Alabama	Mobile
94	University of South Carolina	Columbia ...
1237	University of South Carolina-Aiken	Aiken
1486	University of South Carolina-Beaufort	Bluffton
